EDAD;GENERO;INGRESOS;EGRESOS;HABITO_PAGO;CREDITOS_VIGENTES;PUNTAJE_RIESGO;ESTADO
31;M; $ 1.120.000 ; $ 508.500 ;B;3;2.094;Anulada
31;M; $ 1.120.000 ; $ 508.500 ;B;5;2.094;Aprobada
31;F; $ 2.240.000 ; $ 395.500 ;E;1;2.301;Desistida
31;M; $ 1.680.000 ; $ 1.130.000 ;C;8;738;Negada
31;F; $ 1.344.000 ; $ 395.500 ;B;0;0;Negada
31;F; $ 1.344.000 ; $ 508.500 ;B;0;0;Negada
31;F; $ 1.568.000 ; $ 226.000 ;B;1;2.355;Negada
31;F; $ 1.008.000 ; $ 226.000 ;E;5;1.287;Negada
31;F; $ 1.456.000 ; $ 452.000 ;E;3;951;Desistida
31;M; $ 850.157 ; $ 395.500 ;B;1;1.935;Aprobada
31;M; $ 1.120.000 ; $ 282.500 ;B;0;2.010;Negada
31;F; $ 1.527.434 ; $ 904.000 ;B;2;1.956;Desistida
31;F; $ 1.456.000 ; $ 847.500 ;C;2;1.476;Anulada
31;M; $ 1.344.000 ; $ 113.000 ;B;0;0;Negada
31;F; $ 1.512.000 ; $ 395.500 ;B;3;2.085;Negada
31;F; $ 1.680.000 ; $ 1.039.600 ;B;0;0;Aprobada
31;F; $ 1.680.000 ; $ 565.000 ;C;1;1.803;Desistida
31;M; $ 853.260 ; $ 452.000 ;B;1;3;Aprobada
31;M; $ 1.209.466 ; $ - ;B;1;1.071;Negada
31;M; $ 797.438 ; $ 474.600 ;B;1;3;Desistida
31;M; $ 873.600 ; $ 169.500 ;B;1;2.181;Desistida
31;F; $ 1.142.400 ; $ 542.400 ;B;0;1.986;Aprobada
31;F; $ 2.016.000 ; $ 1.469.000 ;B;0;0;Aprobada
31;M; $ 823.655 ; $ 169.500 ;B;4;1.176;Negada
31;F; $ 1.680.000 ; $ 1.039.600 ;B;0;0;Anulada
31;F; $ 1.199.521 ; $ 485.900 ;B;0;0;Aprobada
31;F; $ 1.044.960 ; $ 565.000 ;B;1;1.923;Aprobada
31;F; $ 2.800.000 ; $ 169.500 ;B;2;1.776;Desistida
31;F; $ 1.333.371 ; $ 904.000 ;B;1;3;Negada
31;F; $ 1.568.000 ; $ 678.000 ;B;0;0;Aprobada
31;M; $ 1.053.360 ; $ 548.050 ;E;1;2.394;Aprobada
31;F; $ 1.052.800 ; $ 811.340 ;B;0;2.004;Desistida
31;F; $ 840.000 ; $ 565.000 ;B;0;1.029;Anulada
31;F; $ 1.456.000 ; $ 226.000 ;B;0;12;Negada
31;F; $ 1.383.200 ; $ 339.000 ;E;2;2.025;Desistida
31;F; $ 840.000 ; $ 565.000 ;B;0;1.029;Desistida
31;F; $ 1.456.000 ; $ 305.100 ;B;1;1.881;Negada
31;M; $ 946.359 ; $ 339.000 ;B;2;2.244;Negada
31;F; $ 896.000 ; $ 406.800 ;B;0;0;Anulada
31;F; $ 1.792.000 ; $ 395.500 ;B;0;12;Negada
31;M; $ 1.120.000 ; $ 339.000 ;B;4;1.110;Negada
31;F; $ 896.000 ; $ 406.800 ;B;0;0;Desistida
31;M; $ 728.000 ; $ 429.400 ;B;0;0;Anulada
31;M; $ 728.000 ; $ 429.400 ;B;0;0;Aprobada
31;F; $ 1.456.000 ; $ 847.500 ;C;2;1.476;Aprobada
31;M; $ 1.232.000 ; $ 463.300 ;B;3;2.445;Anulada
31;M; $ 1.471.566 ; $ 621.500 ;B;4;855;Aprobada
31;F; $ 1.568.000 ; $ 474.600 ;B;4;2.199;Aprobada
31;F; $ 896.000 ; $ 926.600 ;E;3;1.017;Desistida
31;F; $ 952.000 ; $ 904.000 ;B;0;0;Negada
31;M; $ 3.360.000 ; $ 791.000 ;B;3;612;Desistida
31;M; $ 826.560 ; $ 113.000 ;B;6;1.977;Negada
31;F; $ 2.240.000 ; $ 537.880 ;B;3;2.067;Aprobada
31;F; $ 3.360.000 ; $ 678.000 ;A;4;1.632;Negada
31;F; $ 1.891.680 ; $ 904.000 ;E;3;2.307;Desistida
31;F; $ 3.136.000 ; $ 565.000 ;B;3;2.040;Desistida
31;F; $ 1.456.000 ; $ 452.000 ;B;0;0;Desistida
31;M; $ 1.965.600 ; $ 1.113.050 ;B;2;1.563;Aprobada
31;M; $ 2.352.000 ; $ 452.000 ;B;0;2.100;Negada
31;M; $ 1.232.000 ; $ 463.300 ;B;3;2.445;Anulada
31;M; $ 1.232.000 ; $ 463.300 ;B;3;2.445;Aprobada
31;M; $ 905.751 ; $ 587.600 ;B;0;1.869;Desistida
31;F; $ 1.232.000 ; $ 904.000 ;B;1;2.295;Desistida
31;F; $ 1.232.000 ; $ 395.500 ;B;5;2.169;Negada
31;M; $ 1.120.000 ; $ 514.150 ;E;5;2.151;Anulada
31;F; $ 1.243.554 ; $ 621.500 ;B;3;1.986;Aprobada
31;M; $ 1.401.632 ; $ 779.700 ;E;4;993;Aprobada
31;F; $ 1.035.688 ; $ 678.000 ;B;0;0;Desistida
31;M; $ 2.016.000 ; $ 339.000 ;B;0;2.208;Negada
31;F; $ 1.592.856 ; $ 824.900 ;E;3;1.851;Desistida
31;M; $ 3.584.000 ; $ 994.400 ;E;10;1.191;Anulada
31;M; $ 1.512.000 ; $ - ;B;3;588;Negada
31;F; $ 1.085.976 ; $ 565.000 ;B;1;2.115;Aprobada
31;M; $ 761.600 ; $ 621.500 ;E;1;2.319;Desistida
31;F; $ 896.000 ; $ 452.000 ;C;1;3;Desistida
31;F; $ 1.400.000 ; $ 565.000 ;B;1;3;Aprobada
31;F; $ 1.617.385 ; $ 1.243.000 ;B;1;3;Desistida
31;F; $ 1.904.000 ; $ 1.356.000 ;E;4;1.362;Negada
31;F; $ 2.318.986 ; $ 1.706.300 ;B;0;1.887;Aprobada
31;F; $ 2.441.600 ; $ 339.000 ;E;9;1.887;Desistida
31;M; $ 3.584.000 ; $ 994.400 ;E;10;1.191;Aprobada
31;M; $ 1.008.948 ; $ 734.500 ;E;4;1.323;Desistida
31;M; $ 805.280 ; $ 519.800 ;A;3;1.233;Desistida
31;F; $ 1.232.000 ; $ 339.000 ;B;1;1.248;Negada
31;M; $ 952.000 ; $ 237.300 ;B;0;0;Desistida
31;F; $ 784.000 ; $ 339.000 ;B;0;0;Negada
31;M; $ 2.016.000 ; $ 471.210 ;E;8;1.305;Desistida
31;F; $ 1.200.640 ; $ 847.500 ;B;2;1.215;Desistida
31;F; $ 919.098 ; $ 678.000 ;B;0;12;Negada
31;M; $ 1.456.000 ; $ 1.017.000 ;B;2;2.226;Desistida
31;F; $ 3.920.000 ; $ 1.808.000 ;E;7;1.434;Negada
31;F; $ 1.310.400 ; $ 565.000 ;B;1;1.248;Negada
31;M; $ 2.066.400 ; $ 813.600 ;B;3;2.235;Aprobada
31;M; $ 1.094.173 ; $ 621.500 ;E;1;2.181;Desistida
31;F; $ 1.120.000 ; $ 508.500 ;B;1;1.020;Negada
31;M; $ 1.494.461 ; $ 395.500 ;B;7;1.917;Desistida
31;F; $ 1.538.258 ; $ 452.000 ;B;5;1.869;Aprobada
31;M; $ 1.205.891 ; $ 367.250 ;E;6;1.992;Aprobada
31;M; $ 1.205.891 ; $ 367.250 ;E;6;1.992;Anulada
31;F; $ 1.120.000 ; $ 565.000 ;E;3;2.148;Negada
31;M; $ 799.999 ; $ 514.150 ;B;10;2.181;Desistida
31;F; $ 1.680.000 ; $ 1.096.100 ;K;2;1.758;Desistida
31;F; $ 1.142.400 ; $ 452.000 ;B;4;1.245;Negada
31;F; $ 1.456.000 ; $ 339.000 ;B;1;1.905;Negada
31;M; $ 1.316.394 ; $ 452.000 ;B;0;2.064;Anulada
31;M; $ 1.316.394 ; $ 452.000 ;B;0;2.064;Anulada
31;M; $ 1.316.394 ; $ 452.000 ;B;0;2.064;Desistida
31;M; $ 1.458.221 ; $ 824.900 ;B;1;3;Aprobada
31;M; $ 1.680.000 ; $ 395.500 ;B;2;2.055;Negada
31;M; $ 3.477.102 ; $ 1.073.500 ;B;1;3;Desistida
31;F; $ 1.512.000 ; $ 791.000 ;B;1;3;Aprobada
31;M; $ 2.240.000 ; $ 395.500 ;B;2;1.296;Negada
31;F; $ 2.026.080 ; $ 926.600 ;E;2;1.941;Anulada
31;M; $ 1.528.800 ; $ 565.000 ;E;3;1.695;Negada
31;F; $ 1.176.168 ; $ 1.124.350 ;B;3;876;Desistida
31;M; $ 1.008.000 ; $ 508.500 ;B;9;1.506;Desistida
31;M; $ 2.800.000 ; $ 1.695.000 ;B;5;1.116;Desistida
31;F; $ 2.240.000 ; $ 1.073.500 ;B;2;1.347;Aprobada
31;M; $ 896.000 ; $ 226.000 ;B;0;0;Desistida
31;F; $ 2.240.000 ; $ 1.073.500 ;B;2;1.347;Anulada
31;F; $ 1.142.400 ; $ 452.000 ;C;2;1.269;Desistida
31;M; $ 4.480.000 ; $ 565.000 ;E;4;2.175;Desistida
31;F; $ 2.026.080 ; $ 926.600 ;E;2;1.941;Aprobada
31;M; $ 3.360.000 ; $ 565.000 ;C;9;1.224;Negada
31;F; $ 1.236.480 ; $ 565.000 ;B;2;2.091;Desistida
31;F; $ 1.258.721 ; $ 672.350 ;E;4;1.974;Desistida
31;M; $ 1.904.000 ; $ 678.000 ;B;1;2.448;Desistida
31;M; $ 1.904.000 ; $ 678.000 ;B;1;2.448;Negada
31;F; $ 2.240.000 ; $ 678.000 ;E;4;1.860;Aprobada
31;F; $ 1.680.000 ; $ 813.600 ;E;3;1.809;Aprobada
31;F; $ 1.904.000 ; $ 1.367.300 ;B;0;2.094;Aprobada
31;F; $ 1.456.000 ; $ 791.000 ;B;1;3;Negada
31;M; $ 2.800.000 ; $ 1.695.000 ;E;1;2.205;Desistida
31;M; $ 880.320 ; $ 226.000 ;A;5;1.221;Desistida
31;F; $ 2.016.000 ; $ 678.000 ;C;2;1.329;Negada
31;F; $ 2.240.000 ; $ 169.500 ;B;2;2.241;Negada
31;F; $ 1.649.668 ; $ 542.400 ;E;3;2.301;Aprobada
31;F; $ 2.352.000 ; $ 226.000 ;B;4;1.329;Negada
31;F; $ 1.680.000 ; $ 565.000 ;B;1;3;Negada
31;F; $ 1.090.618 ; $ 339.000 ;E;4;1.374;Negada
31;M; $ 853.259 ; $ 615.850 ;B;1;2.292;Desistida
31;F; $ 1.649.668 ; $ 542.400 ;E;3;2.301;Anulada
31;F; $ 1.904.000 ; $ 1.367.300 ;B;0;2.094;Anulada
31;F; $ 1.288.000 ; $ 759.360 ;B;0;1.980;Desistida
31;F; $ 1.568.000 ; $ 1.062.200 ;B;0;0;Desistida
31;F; $ 2.517.097 ; $ 836.200 ;B;2;2.370;Anulada
31;F; $ 1.792.000 ; $ 791.000 ;E;6;1.938;Desistida
31;F; $ 2.517.097 ; $ 836.200 ;B;2;2.370;Desistida
31;M; $ 787.912 ; $ 169.500 ;E;5;2.055;Negada
31;F; $ 1.682.611 ; $ 745.800 ;E;3;2.259;Desistida
31;F; $ 1.649.668 ; $ 542.400 ;E;3;2.301;Anulada
31;F; $ 2.240.000 ; $ 1.130.000 ;A;1;1.704;Negada
31;M; $ 2.307.397 ; $ 1.186.500 ;B;1;3;Desistida
31;F; $ 896.000 ; $ 598.900 ;B;1;3;Anulada
31;F; $ 1.456.000 ; $ 565.000 ;B;2;942;Negada
31;F; $ 1.272.320 ; $ 678.000 ;B;0;0;Desistida
31;F; $ 1.000.160 ; $ 791.000 ;B;2;2.322;Negada
31;M; $ 896.000 ; $ 562.740 ;B;1;3;Aprobada
31;F; $ 1.680.000 ; $ 565.000 ;B;3;1.302;Negada
31;F; $ 1.198.400 ; $ 395.500 ;B;2;861;Desistida
31;F; $ 1.456.000 ; $ 904.000 ;B;2;1.230;Desistida
31;F; $ 1.792.000 ; $ 904.000 ;E;5;2.277;Desistida
31;F; $ 1.680.000 ; $ 395.500 ;B;1;2.205;Negada
31;M; $ 262.648 ; $ 56.500 ;B;4;2.160;Desistida
31;F; $ 1.061.760 ; $ 847.500 ;B;3;798;Desistida
31;M; $ 963.200 ; $ 339.000 ;E;5;1.761;Negada
31;F; $ 963.200 ; $ 395.500 ;B;2;3;Desistida
31;M; $ 1.680.000 ; $ 339.000 ;B;1;2.049;Negada
31;F; $ 2.016.000 ; $ 904.000 ;B;1;3;Negada
31;M; $ 1.848.000 ; $ 904.000 ;E;1;2.118;Negada
31;M; $ 1.008.000 ; $ 452.000 ;E;1;1.203;Desistida
31;F; $ 1.986.880 ; $ 904.000 ;B;1;2.094;Desistida
31;M; $ 1.234.240 ; $ 531.100 ;B;3;1.326;Aprobada
31;F; $ 1.232.000 ; $ 113.000 ;B;0;3;Negada
31;M; $ 5.376.000 ; $ 169.500 ;A;11;2.109;Negada
31;M; $ 3.360.000 ; $ 1.265.600 ;E;9;2.004;Anulada
31;M; $ 708.609 ; $ 395.500 ;E;3;2.115;Desistida
31;M; $ 850.157 ; $ 395.500 ;B;1;1.935;Anulada
31;F; $ 2.352.000 ; $ 1.243.000 ;B;2;1.836;Negada
31;M; $ 839.767 ; $ 926.600 ;B;0;0;Desistida
31;F; $ 1.357.732 ; $ 678.000 ;B;0;2.085;Anulada
31;F; $ 5.600.000 ; $ 881.400 ;E;4;2.154;Anulada
31;F; $ 5.600.000 ; $ 881.400 ;E;4;2.154;Aprobada
31;M; $ 2.800.000 ; $ 395.500 ;E;4;2.067;Desistida
31;F; $ 923.664 ; $ 418.100 ;B;2;2.016;Desistida
31;F; $ 1.344.000 ; $ 339.000 ;E;3;2.118;Desistida
31;F; $ 1.357.732 ; $ 678.000 ;B;0;2.085;Aprobada
31;M; $ 1.120.000 ; $ 452.000 ;B;2;1.284;Negada
31;M; $ 3.360.000 ; $ 1.265.600 ;E;9;2.004;Aprobada
31;F; $ 1.568.000 ; $ 678.000 ;B;3;870;Negada
31;M; $ 1.008.000 ; $ 226.000 ;B;3;3;Negada
31;M; $ 1.034.080 ; $ 455.390 ;E;8;1.845;Desistida
31;F; $ 1.411.200 ; $ 361.600 ;E;7;2.055;Negada
31;F; $ 1.680.000 ; $ 452.000 ;B;2;864;Negada
31;F; $ 1.792.000 ; $ 960.500 ;B;2;2.277;Anulada
31;F; $ 1.792.000 ; $ 791.000 ;E;6;1.938;Desistida
31;F; $ 2.240.000 ; $ 113.000 ;B;0;2.319;Negada
31;F; $ 1.209.600 ; $ 734.500 ;B;2;834;Negada
31;M; $ 1.120.000 ; $ 514.150 ;E;5;2.151;Aprobada
31;F; $ 5.600.000 ; $ 1.695.000 ;E;3;2.181;Negada
31;M; $ 1.064.000 ; $ 452.000 ;B;3;2.058;Negada
31;F; $ 12.320.000 ; $ 1.410.240 ;B;1;3;Aprobada
31;F; $ 827.680 ; $ 339.000 ;B;3;1.626;Desistida
31;M; $ 1.401.632 ; $ 779.700 ;E;4;993;Anulada
31;M; $ 2.463.924 ; $ 1.243.000 ;E;1;2.427;Aprobada
31;F; $ 896.000 ; $ 598.900 ;B;1;3;Aprobada
31;M; $ 1.680.000 ; $ 452.000 ;B;3;537;Negada
31;F; $ 2.800.000 ; $ 169.500 ;B;2;1.776;Anulada
31;F; $ 697.153 ; $ 276.850 ;E;4;2.064;Desistida
31;M; $ 1.680.000 ; $ 565.000 ;B;0;1.854;Aprobada
31;F; $ 828.800 ; $ 598.900 ;B;1;3;Desistida
31;F; $ 1.344.000 ; $ - ;B;4;912;Desistida
31;F; $ 1.120.000 ; $ 339.000 ;B;2;2.046;Negada
31;F; $ 1.232.000 ; $ 565.000 ;C;6;726;Negada
31;M; $ 838.788 ; $ 440.700 ;B;1;3;Desistida
31;F; $ 1.950.239 ; $ 678.000 ;E;6;2.184;Desistida
31;M; $ 1.988.000 ; $ 711.900 ;E;6;1.947;Negada
31;F; $ 1.812.160 ; $ 847.500 ;B;3;2.187;Anulada
31;F; $ 1.812.160 ; $ 847.500 ;B;4;2.112;Aprobada
31;F; $ 1.344.000 ; $ 565.000 ;B;0;1.830;Negada
31;M; $ 1.022.043 ; $ 717.550 ;B;3;1.971;Desistida
31;M; $ 1.097.600 ; $ 339.000 ;B;2;1.155;Negada
31;F; $ 3.584.000 ; $ 655.400 ;B;1;3;Aprobada
31;F; $ 2.912.000 ; $ 339.000 ;E;4;2.091;Desistida
31;M; $ 1.008.000 ; $ 587.600 ;B;0;0;Desistida
31;M; $ 1.344.000 ; $ 678.000 ;B;1;2.130;Desistida
31;F; $ 2.240.000 ; $ 1.017.000 ;B;2;942;Negada
31;F; $ 1.070.720 ; $ 395.500 ;B;1;3;Desistida
31;M; $ 1.596.000 ; $ 757.100 ;E;5;1.851;Desistida
31;M; $ 1.512.000 ; $ 577.430 ;B;3;2.100;Desistida
31;F; $ 2.240.000 ; $ 1.130.000 ;B;5;2.229;Desistida
31;F; $ 3.024.000 ; $ 904.000 ;B;2;3;Negada
31;F; $ 1.792.000 ; $ 678.000 ;B;1;2.109;Anulada
31;F; $ 1.792.000 ; $ 678.000 ;B;1;2.109;Aprobada
31;F; $ 1.680.000 ; $ 1.223.790 ;B;2;2.244;Aprobada
31;M; $ 1.545.153 ; $ 565.000 ;K;8;1.734;Aprobada
31;F; $ 1.128.669 ; $ 678.000 ;E;7;2.148;Desistida
31;F; $ 2.688.000 ; $ 791.000 ;B;3;3;Negada
31;F; $ 955.256 ; $ 666.700 ;A;2;1.305;Desistida
31;F; $ 1.680.000 ; $ 779.700 ;E;3;2.067;Aprobada
31;F; $ 1.574.544 ; $ 1.175.200 ;B;0;2.217;Anulada
31;F; $ 2.399.544 ; $ 1.401.200 ;B;0;0;Anulada
31;F; $ 2.399.544 ; $ 1.401.200 ;B;0;0;Aprobada
31;F; $ 1.680.000 ; $ 1.186.500 ;B;0;1.872;Desistida
31;F; $ 1.574.544 ; $ 1.175.200 ;B;0;2.217;Anulada
31;F; $ 1.574.544 ; $ 1.175.200 ;B;0;2.217;Aprobada
31;F; $ 2.464.000 ; $ 339.000 ;B;0;0;Desistida
31;M; $ 1.420.863 ; $ 813.600 ;B;0;2.310;Desistida
31;F; $ 2.399.544 ; $ 1.401.200 ;B;0;0;Anulada
31;M; $ 7.840.000 ; $ 2.260.000 ;B;1;1.962;Negada
31;F; $ 1.971.200 ; $ 395.500 ;B;2;2.154;Negada
31;F; $ 1.344.000 ; $ 226.000 ;B;5;1.326;Negada
31;M; $ 1.792.000 ; $ 904.000 ;E;2;1.242;Desistida
31;M; $ 1.267.840 ; $ 508.500 ;E;5;2.082;Desistida
31;F; $ 2.240.000 ; $ 779.700 ;E;5;1.767;Aprobada
31;F; $ 797.793 ; $ 327.700 ;E;2;2.202;Desistida
31;F; $ 1.416.787 ; $ 847.500 ;B;7;2.106;Desistida
31;F; $ 2.016.000 ; $ 169.500 ;B;4;2.343;Desistida
31;M; $ 1.232.000 ; $ 226.000 ;E;6;2.337;Anulada
31;F; $ 952.000 ; $ 226.000 ;C;3;3;Negada
31;M; $ 917.673 ; $ 485.900 ;B;0;0;Aprobada
31;F; $ 2.240.000 ; $ 508.500 ;B;2;2.229;Negada
31;M; $ 4.480.000 ; $ 791.000 ;B;2;822;Negada
31;F; $ 952.000 ; $ 226.000 ;C;1;1.401;Negada
31;F; $ 1.792.000 ; $ 339.000 ;B;0;1.719;Negada
31;M; $ 1.568.000 ; $ 226.000 ;B;0;0;Negada
31;M; $ 2.800.000 ; $ 1.130.000 ;C;4;1.071;Negada
31;M; $ 1.008.000 ; $ 488.160 ;B;2;1.107;Aprobada
31;M; $ 1.120.000 ; $ 734.500 ;B;0;1.863;Desistida
31;M; $ 1.099.701 ; $ 452.000 ;B;0;0;Aprobada
31;F; $ 929.600 ; $ 113.000 ;C;1;3;Negada
31;M; $ 1.008.000 ; $ 395.500 ;B;8;795;Desistida
31;F; $ 1.008.000 ; $ 169.500 ;A;2;1.305;Negada
31;F; $ 2.130.240 ; $ 1.401.200 ;E;3;1.680;Aprobada
31;M; $ 1.680.000 ; $ 847.500 ;B;2;2.286;Aprobada
31;F; $ 1.232.000 ; $ 621.500 ;B;2;3;Negada
31;F; $ 2.128.000 ; $ 1.130.000 ;B;0;1.518;Negada
31;F; $ 1.366.400 ; $ 847.500 ;B;0;21;Negada
31;F; $ 1.568.000 ; $ 678.000 ;B;0;0;Desistida
31;M; $ 826.560 ; $ 282.500 ;C;1;3;Negada
31;M; $ 1.008.000 ; $ 791.000 ;B;1;3;Desistida
31;M; $ 840.000 ; $ 282.500 ;B;2;1.164;Negada
31;F; $ 1.456.000 ; $ 565.000 ;B;3;840;Negada
31;M; $ 2.240.000 ; $ 904.000 ;E;5;2.157;Desistida
31;M; $ 1.680.000 ; $ 565.000 ;B;4;861;Negada
31;M; $ 747.345 ; $ 226.000 ;B;3;2.100;Negada
31;F; $ 2.240.000 ; $ 904.000 ;B;1;3;Desistida
31;M; $ 840.000 ; $ 339.000 ;B;0;21;Negada
31;F; $ 2.800.000 ; $ 395.500 ;B;0;0;Negada
31;F; $ 1.792.000 ; $ 339.000 ;B;1;1.419;Negada
31;M; $ 708.960 ; $ 90.400 ;B;3;1.188;Negada
31;F; $ 1.120.000 ; $ 339.000 ;E;7;1.374;Desistida
31;F; $ 1.680.000 ; $ 282.500 ;E;3;2.535;Desistida
31;F; $ 2.016.000 ; $ 565.000 ;B;2;2.169;Negada
31;F; $ 2.240.000 ; $ 904.000 ;B;1;3;Negada
31;M; $ 4.256.000 ; $ 2.034.000 ;E;12;2.139;Desistida
31;F; $ 1.008.000 ; $ 395.500 ;B;1;2.178;Anulada
31;M; $ 1.568.000 ; $ 565.000 ;B;3;1.581;Negada
31;M; $ 1.680.000 ; $ 452.000 ;B;3;1.893;Aprobada
31;M; $ 1.907.198 ; $ 678.000 ;B;2;1.884;Negada
31;F; $ 1.008.000 ; $ 395.500 ;B;1;2.178;Anulada
31;F; $ 896.000 ; $ 791.000 ;B;1;3;Desistida
31;F; $ 1.680.000 ; $ 621.500 ;E;3;2.424;Desistida
31;F; $ 1.097.600 ; $ 452.000 ;C;7;450;Negada
31;F; $ 1.008.000 ; $ 395.500 ;B;1;2.178;Aprobada
31;F; $ 919.360 ; $ 282.500 ;B;1;21;Negada
31;M; $ 946.400 ; $ 429.400 ;B;0;2.367;Anulada
31;M; $ 806.400 ; $ 339.000 ;B;4;1.827;Desistida
31;M; $ 3.360.000 ; $ 1.762.800 ;B;2;2.376;Aprobada
31;F; $ 1.637.149 ; $ 113.000 ;B;2;1.767;Desistida
31;M; $ 2.240.000 ; $ 395.500 ;E;2;2.376;Negada
31;M; $ 946.400 ; $ 429.400 ;B;0;2.367;Aprobada
31;M; $ 1.456.000 ; $ 395.500 ;B;3;2.190;Negada
31;M; $ 1.120.000 ; $ 678.000 ;B;0;2.010;Negada
31;F; $ 1.680.000 ; $ 452.000 ;B;2;2.097;Negada
31;M; $ 2.169.440 ; $ 395.500 ;B;2;2.283;Aprobada
31;M; $ 851.200 ; $ 339.000 ;B;2;2.253;Desistida
31;F; $ 1.097.600 ; $ - ;B;1;1.890;Desistida
31;M; $ 2.016.000 ; $ 904.000 ;B;1;2.133;Desistida
31;M; $ 917.056 ; $ 565.000 ;B;1;2.130;Desistida
31;F; $ 919.374 ; $ 226.000 ;B;1;1.734;Negada
31;M; $ 1.120.000 ; $ 395.500 ;B;0;0;Desistida
31;M; $ 1.232.000 ; $ 339.000 ;B;0;2.085;Negada
31;F; $ 1.758.400 ; $ 565.000 ;B;1;2.268;Desistida
31;F; $ 1.288.000 ; $ - ;C;5;1.179;Desistida
31;F; $ 955.360 ; $ 169.500 ;B;3;1.704;Desistida
31;M; $ 2.060.800 ; $ 875.750 ;E;4;2.376;Desistida
31;M; $ 1.848.000 ; $ 339.000 ;B;0;1.503;Negada
31;F; $ 8.960.000 ; $ 7.638.800 ;A;4;1.965;Anulada
31;M; $ 1.156.144 ; $ 226.000 ;E;2;1.641;Negada
31;F; $ 1.456.000 ; $ 452.000 ;B;2;492;Negada
31;F; $ 1.232.000 ; $ 565.000 ;B;0;2.010;Negada
31;F; $ 1.456.000 ; $ - ;B;2;492;Negada
31;M; $ 1.120.000 ; $ 565.000 ;B;0;0;Negada
31;F; $ 8.960.000 ; $ 7.638.800 ;A;4;1.965;Aprobada
31;F; $ 1.218.045 ; $ 774.050 ;B;2;2.187;Aprobada
31;F; $ 1.680.000 ; $ 791.000 ;B;1;2.241;Desistida
31;F; $ 1.512.000 ; $ 452.000 ;E;4;1.332;Negada
31;M; $ 1.232.000 ; $ 1.243.000 ;E;4;2.106;Negada
31;M; $ 1.382.080 ; $ 678.000 ;C;3;1.962;Negada
31;F; $ 1.108.800 ; $ 135.600 ;B;1;2.079;Desistida
31;M; $ 1.836.800 ; $ 565.000 ;E;3;1.881;Desistida
31;F; $ 1.344.000 ; $ 452.000 ;B;4;1.896;Negada
31;M; $ 1.281.280 ; $ 339.000 ;E;8;2.208;Aprobada
31;F; $ 1.075.372 ; $ 169.500 ;B;0;12;Negada
31;F; $ 1.008.000 ; $ 508.500 ;B;1;1.254;Negada
31;M; $ 1.532.160 ; $ 395.500 ;E;6;2.421;Negada
31;M; $ 1.382.080 ; $ 565.000 ;E;9;2.091;Aprobada
31;F; $ 1.568.000 ; $ 791.000 ;B;0;3;Negada
31;F; $ 1.561.280 ; $ 565.000 ;C;4;3;Negada
31;F; $ 3.136.000 ; $ 452.000 ;B;2;1.056;Negada
31;F; $ 1.344.000 ; $ 565.000 ;E;3;2.379;Negada
31;M; $ 1.232.000 ; $ 226.000 ;E;6;2.154;Negada
31;M; $ 989.565 ; $ 395.500 ;B;2;1.176;Anulada
31;M; $ 1.836.800 ; $ 565.000 ;E;3;1.881;Aprobada
31;M; $ 2.240.000 ; $ 1.130.000 ;B;3;3;Desistida
31;M; $ 896.000 ; $ 565.000 ;E;1;2.166;Desistida
31;F; $ 1.377.600 ; $ 339.000 ;C;3;705;Negada
31;M; $ 1.706.880 ; $ 966.150 ;E;1;2.391;Anulada
31;M; $ 1.344.000 ; $ 339.000 ;B;2;2.001;Negada
31;F; $ 2.016.000 ; $ 678.000 ;E;3;2.193;Aprobada
31;F; $ 1.125.441 ; $ 226.000 ;B;0;0;Negada
31;F; $ 3.024.000 ; $ 1.017.000 ;E;5;2.043;Negada
31;M; $ 826.243 ; $ 226.000 ;B;1;3;Negada
31;M; $ 1.456.000 ; $ 1.130.000 ;C;6;1.221;Aprobada
31;M; $ 1.069.600 ; $ 565.000 ;A;4;813;Aprobada
31;M; $ 1.706.880 ; $ 966.150 ;E;1;2.391;Desistida
31;M; $ 1.008.000 ; $ 282.500 ;K;4;1.659;Negada
31;F; $ 1.568.000 ; $ 282.500 ;C;3;837;Negada
31;F; $ 1.256.304 ; $ 621.500 ;B;1;21;Aprobada
31;F; $ 3.360.000 ; $ 113.000 ;E;7;2.205;Negada
31;M; $ 952.000 ; $ 565.000 ;B;2;2.199;Desistida
31;F; $ 2.016.000 ; $ 452.000 ;E;6;2.064;Negada
31;F; $ 952.000 ; $ 339.000 ;B;0;0;Negada
31;F; $ 1.120.000 ; $ 452.000 ;C;6;450;Desistida
31;M; $ 2.576.000 ; $ 678.000 ;E;9;2.175;Aprobada
31;F; $ 2.800.000 ; $ 565.000 ;E;13;2.064;Negada
31;M; $ 989.565 ; $ 395.500 ;B;2;1.176;Aprobada
31;F; $ 1.176.437 ; $ 313.439 ;B;1;1.314;Negada
31;F; $ 1.232.000 ; $ 452.000 ;E;4;1.569;Negada
31;M; $ 997.677 ; $ 452.000 ;E;2;2.298;Desistida
31;F; $ 1.310.400 ; $ 452.000 ;B;1;21;Desistida
31;M; $ 826.243 ; $ 282.500 ;E;6;1.947;Negada
31;M; $ 1.295.840 ; $ 339.000 ;E;5;2.196;Desistida
31;F; $ 1.018.087 ; $ 169.500 ;B;2;1.893;Negada
31;M; $ 917.056 ; $ 565.000 ;B;1;1.983;Anulada
